,id,lat,lon,closeness_centrality,average_neighbor_degree,degree_centrality,pagerank,hits,degree
0,YSSY,-33.94609832763672,151.177001953125,0.20777726851976672,25.4468085106383,0.06724003127443315,0.005245587853734734,0.0020516700321645243,86
1,KMIA,25.79319953918457,-80.29060363769531,0.2524667927544651,47.371134020618555,0.1415168100078186,0.006129566098244727,0.011132943818064433,181
2,YMML,-37.673302,144.843002,0.1943722834539753,21.6,0.0398749022673964,0.003157682622256062,0.0006832498177965432,51
3,UUEE,55.972599,37.4146,0.21964304205613247,37.16417910447761,0.09929632525410477,0.004924812594604257,0.004159241240015396,127
4,OTHH,25.273056,51.608056,0.23552602425041957,54.411764705882355,0.0766223612197029,0.003965640916338504,0.004631868431880358,98
5,OMDB,25.252799987800003,55.3643989563,0.24661149196752663,41.88172043010753,0.13995308835027365,0.006137959350112688,0.006668564085372686,179
6,RJBB,34.42729949951172,135.24400329589844,0.20118667068691937,41.875,0.033620015637216574,0.0015114759250015987,0.001527094284405799,43
7,LFPG,49.012798,2.55,0.2576852795612217,37.17796610169491,0.181391712275215,0.008320743709766022,0.00824052051945034,232
8,LLBG,32.011398315429695,34.88669967651367,0.21031555975822808,52.71052631578947,0.05707584050039093,0.002684316805933529,0.0033148242493124566,73
9,OMDW,24.896356,55.161389,0.18654925037378434,33.0,0.010164190774042221,0.000807146630387669,0.00021568354322915162,13
10,LEZG,41.66619873046875,-1.0415500402450562,0.16388596882338805,63.833333333333336,0.006254886630179828,0.0004841428528545003,0.0007708608269128527,8
11,RKSI,37.46910095214844,126.45099639892578,0.2252538611989994,52.8235294117647,0.07349491790461297,0.003582413521986712,0.004660885902286084,94
12,VTBS,13.681099891662598,100.74700164794922,0.2024257823204894,41.30612244897959,0.0727130570758405,0.0034390641800767247,0.002966737816504243,93
13,WMKK,2.745579957962,101.70999908446998,0.19468629360495104,28.894736842105264,0.058639562157935886,0.0037780779599641285,0.0014229757478577785,75
14,VGZR,23.843347,90.397783,0.17652951524628616,33.22222222222222,0.013291634089132134,0.0007648873438501789,0.00037706735823376955,17
15,NZAA,-37.0080986023,174.79200744599999,0.19552863559999678,37.4,0.035183737294761534,0.002494872607145349,0.001558397575594989,45
16,ESSA,59.651901245116996,17.918600082397,0.20837605027342596,40.208333333333336,0.07584050039093042,0.004492839005012161,0.00300089999667825,97
17,EGCC,53.35369873046875,-2.2749500274658203,0.20837605027342596,55.72727272727273,0.044566067240031274,0.00226284572681013,0.0029728698211318747,57
18,KSDF,38.1744,-85.736,0.22752199321862435,37.357894736842105,0.13604378420641125,0.006108039977658397,0.009867284802584857,174
19,EHAM,52.308601,4.76389,0.25640599093928657,34.22962962962963,0.20250195465207194,0.010224657409663938,0.008442633837416466,259
20,FAOR,-26.1392,28.246,0.0,105.5,0.001563721657544957,0.00028102177239432044,0.0003170083945188235,2
21,EPWA,52.1656990051,20.9671001434,0.22303050414829986,50.22727272727273,0.06802189210320563,0.003824436470178425,0.003531516078870467,87
22,VHHH,22.308901,113.915001,0.23400158396400908,43.65151515151515,0.09929632525410477,0.0048701405607977765,0.004715616570352811,127
23,CYYZ,43.6772003174,-79.63059997559999,0.2469483929128375,53.607142857142854,0.12431587177482407,0.0048166381124100715,0.010747152921297253,159
24,LPPT,38.7813,-9.13592,0.21405118248928007,51.78048780487805,0.06333072713057075,0.003262347449751826,0.0033819934351367307,81
25,KBOS,42.36429977,-71.00520325,0.25141338471793745,45.96938775510204,0.1415168100078186,0.007465377861001977,0.011039499006773135,181
26,EGBB,52.4538993835,-1.7480299472799998,0.20448667829434053,79.3076923076923,0.02501954652071931,0.0015126428068239007,0.001553452989011533,32
27,KPDX,45.58869934,-122.5979996,0.21911057407539034,48.59649122807018,0.08522283033620015,0.005429064827275044,0.0071463878212347735,109
