,id,lat,lon,closeness_centrality,average_neighbor_degree,degree_centrality,pagerank,hits,degree
0,PANC,61.174400329589844,-149.99600219726562,0.21079674216529565,44.73684210526316,0.04896142433234422,0.003276316145795089,0.006636248627240075,33
1,ELLX,49.6233333,6.204444400000002,0.1766890464833778,11.0,0.011869436201780416,0.0015237856558848438,0.0001185906796554676,8
2,KSDF,38.1744,-85.736,0.2516817526104538,21.905882352941177,0.2403560830860534,0.012677586931887343,0.019145958533311414,162
3,YSSY,-33.94609832763672,151.177001953125,0.2055918843340538,13.1,0.03857566765578635,0.006795598893932946,0.0006178767978392367,26
4,NTAA,-17.553698999999998,-149.60699499999996,0.0,19.0,0.001483679525222552,0.0005367686534274725,8.478741159861076e-05,1
5,LFPG,49.012798,2.55,0.21697645121900141,22.105263157894736,0.05637982195845698,0.0058422917400678155,0.0024056724684871243,38
6,OTHH,25.273056,51.608056,0.2193581905298576,27.88235294117647,0.04747774480712166,0.006340123042724935,0.002602487717116099,32
7,KMIA,25.79319953918457,-80.29060363769531,0.23961068533896918,31.695652173913043,0.13056379821958458,0.008812390064754434,0.01299500633352358,88
8,KONT,34.05599975585937,-117.60099792480469,0.20226246110597193,32.75675675675676,0.06973293768545995,0.002017435734424664,0.011182394366067532,47
9,VHHH,22.308901,113.915001,0.222533754535301,10.378378378378379,0.10089020771513353,0.0101142986076527,0.0019219239369636279,68
10,KCVG,39.0488014221,-84.6678009033,0.23846695891730343,29.86046511627907,0.12314540059347182,0.0058185552402566,0.013437666559138325,83
11,RKSI,37.46910095214844,126.45099639892578,0.22453405794685424,17.692307692307693,0.05341246290801187,0.00860729733041206,0.0011032417235960588,36
12,KOAK,37.721298,-122.221001,0.2099110415679625,34.53125,0.08308605341246292,0.0030439046541690454,0.010371130315427893,56
13,EDDF,50.033333,8.570556,0.23961068533896918,16.88888888888889,0.10979228486646884,0.015004141533068574,0.003854351350604195,74
14,YMML,-37.673302,144.843002,0.16863739373223655,7.333333333333333,0.02077151335311573,0.004357207141339787,0.00013144288885563046,14
15,OMDB,25.252799987800003,55.3643989563,0.2160381746731895,17.3,0.057863501483679525,0.006877867331224476,0.0018915408437881575,39
16,VABB,19.088699340799998,72.8678970337,0.0,8.666666666666666,0.004451038575667656,0.0005367686534274725,8.704168589634845e-05,3
17,SBGR,-23.435556411743164,-46.47305679321289,0.18641353691483234,25.166666666666668,0.017804154302670624,0.002535315116878186,0.0009223095266094947,12
18,UKBB,50.34500122070313,30.89469909667969,0.15551386114607027,46.0,0.002967359050445104,0.0007980601690042344,0.0004500766378445035,2
19,KLAX,33.94250107,-118.4079971,0.2558710775578749,29.5,0.16023738872403562,0.008478961304014076,0.01639801217618434,108
20,EGLL,51.4706,-0.461941,0.24579989123333368,29.892857142857142,0.08753709198813056,0.009868758768060133,0.005935722623961058,59
21,UUEE,55.972599,37.4146,0.19013826029752642,13.416666666666666,0.032640949554896145,0.004172364216372886,0.0008774124420030654,22
22,EHAM,52.308601,4.76389,0.22278184121817202,20.75,0.0771513353115727,0.007104597319586833,0.003662405105927797,52
23,RCTP,25.0777,121.233002,0.18941735694094813,14.529411764705882,0.040059347181008904,0.003513679483953697,0.001349255809123159,27
24,OMAA,24.433000564575195,54.651100158691406,0.1637994357153281,4.666666666666667,0.008902077151335312,0.0014847583402389176,1.635565635608388e-05,6
25,SKBO,4.70159,-74.1469,0.16906540742191228,22.0,0.008902077151335312,0.0015455403979998403,0.0006196074838026072,6
26,SAEZ,-34.8222,-58.5358,0.1843499184250003,17.666666666666668,0.010385756676557865,0.0018184845772546672,0.0004919576997433586,7
