,id,lat,lon,closeness_centrality,average_neighbor_degree,degree_centrality,pagerank,hits,degree
0,KJFK,40.63980103,-73.77890015,0.2628467859638376,44.93388429752066,0.17478731631863884,0.005749618040765347,0.01286051406286249,226
1,VTBS,13.681099891662598,100.74700164794922,0.21102628001313228,39.592592592592595,0.07811291569992267,0.003589847428913335,0.0031102620476473925,101
2,KLAX,33.94250107,-118.4079971,0.2589867981979351,42.06060606060606,0.17478731631863884,0.005711240639320655,0.012811141770437646,226
3,PANC,61.174400329589844,-149.99600219726562,0.21772552699767617,72.80952380952381,0.029389017788089715,0.001301301715655084,0.003017061146269089,38
4,YBBN,-27.38419914245605,153.11700439453125,0.19060788544675614,26.846153846153847,0.03557617942768755,0.0019059907129969184,0.0009089392997063772,46
5,VMMC,22.149599,113.592003,0.15984079474451754,30.25,0.013147718484145398,0.0008628189259674471,0.0002586123655913353,17
6,OMDB,25.252799987800003,55.3643989563,0.23770932055394553,45.0,0.12451662799690642,0.005498272262908636,0.006482886071259886,161
7,FAOR,-26.1392,28.246,0.1952299005920122,98.0,0.01237432327919567,0.0008556838158065281,0.000987566630221211,16
8,YMML,-37.673302,144.843002,0.19050983612296662,24.129032258064516,0.0448569218870843,0.0038863028866420635,0.0011943403709220696,58
9,NZAA,-37.0080986023,174.79200744599999,0.20713149967731945,46.130434782608695,0.03557617942768755,0.0025717954305900254,0.001728882752709473,46
10,WSSS,1.35019,103.994003,0.2205783927474968,43.98039215686274,0.08507347254447023,0.0047525395014597375,0.0033113478702650706,110
11,KEWR,40.69250106811523,-74.168701171875,0.26007803470719604,45.1869918699187,0.17246713070378963,0.005337926701502931,0.012815846317859553,223
12,YSSY,-33.94609832763672,151.177001953125,0.20643875218675983,25.21276595744681,0.06651198762567673,0.004282733924180132,0.0019098637524643742,86
13,KORD,41.9786,-87.9048,0.27131950287402723,27.919811320754718,0.2815158546017015,0.012892537266476174,0.015301094361278064,364
14,EHAM,52.308601,4.76389,0.26529449958671,33.916666666666664,0.20881670533642693,0.01077455713137981,0.009172914118889151,270
15,UUWW,55.591499328599994,37.2615013123,0.17856852527630046,18.821428571428573,0.04021655065738593,0.003333430692149322,0.0007016608632898993,52
16,RPLL,14.5086,121.019997,0.19997360767983105,38.83870967741935,0.042536736272235115,0.0022302719211373372,0.001967931241433865,55
17,LIRF,41.8002778,12.2388889,0.2139521209838516,39.83606557377049,0.09667440061871617,0.0048396587442926875,0.0039273941694033575,125
18,SBGR,-23.435556411743164,-46.47305679321289,0.22748840382251054,64.46341463414635,0.05723124516627997,0.0023356558127346503,0.004607410717761159,74
19,EIDW,53.421299,-6.27007,0.22623770398475695,59.5,0.05723124516627997,0.0024415018464239487,0.0037606099621293244,74
20,OTHH,25.273056,51.608056,0.23574227970913247,51.326530612244895,0.07192575406032482,0.003098368837524898,0.00431517828547125,93
21,EGLL,51.4706,-0.461941,0.2679819981353453,46.18333333333333,0.1794276875483372,0.007827257865672203,0.01061099027653141,232
22,RJBB,34.42729949951172,135.24400329589844,0.2037134881314891,53.642857142857146,0.038669760247486466,0.001912012289548776,0.0022195683891447202,50
23,KSFO,37.61899948120117,-122.375,0.2589867981979351,45.714285714285715,0.15390564578499613,0.005997440651366965,0.011271328490807846,199
24,VIDP,28.5665,77.103104,0.22541151638651685,51.45652173913044,0.06883217324052592,0.0033055668026136143,0.0037648464859412084,89
25,EHBK,50.911701,5.7701400000000005,0.16102222670567265,62.0,0.003866976024748647,0.000543436282028063,0.00024984214405962383,5
26,KSEA,47.449001,-122.308998,0.24889188267677897,45.71844660194175,0.14462490332559938,0.0054330370221953445,0.011098568890034388,187
27,WMKK,2.745579957962,101.70999908446998,0.19689054833761147,32.25,0.0580046403712297,0.003114290463444544,0.001696142026124419,75
28,LGAV,37.9364013672,23.944499969499997,0.19179239845833618,42.1578947368421,0.04176334106728539,0.0016907305198671989,0.0024861920862154717,54
