,id,lat,lon,closeness_centrality,average_neighbor_degree,degree_centrality,pagerank,hits,degree
0,KSDF,38.1744,-85.736,0.21807580174927113,26.46987951807229,0.2064935064935065,0.009748663278911772,0.018262262762444685,159
1,YSSY,-33.94609832763672,151.177001953125,0.1795031055900621,11.090909090909092,0.02857142857142857,0.004027313397727142,0.0005167015368156681,22
2,ELLX,49.6233333,6.204444400000002,0.14049276323058224,31.0,0.005194805194805195,0.0010064596307622243,0.0005397945655507774,4
3,KLAX,33.94250107,-118.4079971,0.23111595783351507,31.62857142857143,0.16753246753246753,0.009070943391191069,0.01681423513903109,129
4,OTHH,25.273056,51.608056,0.19853239656518346,23.25,0.04285714285714286,0.00678870146939067,0.001512362847844329,33
5,OERK,24.957599639892567,46.69879913330078,0.14567533508993014,3.5,0.006493506493506494,0.0022300696322355737,4.08735109681483e-06,5
6,KMIA,25.79319953918457,-80.29060363769531,0.2109839057574249,37.54716981132076,0.12467532467532468,0.007452655039398885,0.014259924836968356,96
7,KONT,34.05599975585937,-117.60099792480469,0.16005034612964128,29.166666666666668,0.048051948051948054,0.000621572863796852,0.008206321715287304,37
8,VHHH,22.308901,113.915001,0.1974534161490683,11.952380952380953,0.06753246753246753,0.012004686734345028,0.0010418052242968856,52
9,YMML,-37.673302,144.843002,0.14804983117941553,8.0,0.01948051948051948,0.0037673510638475873,0.00014220701745462283,15
10,OMDB,25.252799987800003,55.3643989563,0.1857434998539293,14.5,0.03116883116883117,0.004058295477802649,0.00040720019402712014,24
11,KJFK,40.63980103,-73.77890015,0.21049495116702532,34.8421052631579,0.1025974025974026,0.005195050213612895,0.009436548390368612,79
12,RKSI,37.46910095214844,126.45099639892578,0.20050457269000316,23.833333333333332,0.04285714285714286,0.0063428299755739805,0.0013922063630025408,33
13,EDDP,51.423889,12.236389,0.1668109668109668,17.4,0.02077922077922078,0.002206842094532371,0.000876780289182986,16
14,EDDF,50.033333,8.570556,0.19470218955749502,18.48148148148148,0.07142857142857142,0.011340172080445797,0.0027049194286466256,55
