,id,lat,lon,closeness_centrality,average_neighbor_degree,degree_centrality,pagerank,hits,degree
0,YMML,-37.673302,144.843002,0.18528992528565116,16.24137931034483,0.0391020999275887,0.002710234577686989,0.00056878363120367,54
1,NZAA,-37.0080986023,174.79200744599999,0.18798309280433798,43.31818181818182,0.028964518464880518,0.002040234006395449,0.0017140219125249645,40
2,KADS,32.9686012268,-96.8364028931,0.0,190.0,0.000724112961622013,0.00026359251274232423,0.0003029082434926636,1
3,KATL,33.6367,-84.428101,0.25918310190257415,25.821052631578947,0.2338884866039102,0.009547457311809358,0.015165223665194896,323
4,KHAF,37.5134010315,-122.500999451,0.0,6.0,0.000724112961622013,0.00026359251274232423,7.414003770587174e-06,1
5,KSDL,33.622898101806996,-111.91100311279,0.15830155183523198,53.333333333333336,0.007241129616220129,0.000820460622033954,0.0010732379633685016,10
6,KOAK,37.721298,-122.221001,0.20377999135932434,39.244897959183675,0.06589427950760318,0.003480524393359687,0.005704336276459487,91
7,KJFK,40.63980103,-73.77890015,0.25746324057608067,43.72222222222222,0.1506154960173787,0.005964329081512664,0.012258908190893548,208
8,YBBN,-27.38419914245605,153.11700439453125,0.1825868722579546,23.42105263157895,0.026068066618392467,0.00158892132032757,0.0007013747659702016,36
9,YMAV,-38.039398,144.46899399999995,0.15079560961840402,37.5,0.004344677769732078,0.0005717897930779342,5.57198473286943e-05,6
10,WMKK,2.745579957962,101.70999908446998,0.18843958404475644,22.97222222222222,0.04851556842867487,0.0029798474676085147,0.0009213381996300403,67
11,YSSY,-33.94609832763672,151.177001953125,0.19526779242483822,20.128205128205128,0.05503258508327299,0.004234474216288089,0.0013518410947452727,76
12,VTBS,13.681099891662598,100.74700164794922,0.19615627075235265,37.2093023255814,0.06082548877624909,0.0031557696698159827,0.001987304441177866,84
13,KLSV,36.2361984253,-115.03399658200001,0.0,137.0,0.000724112961622013,0.00026359251274232423,0.00014073384788682277,1
14,EDDF,50.033333,8.570556,0.2405437715735608,35.86861313868613,0.1788559015206372,0.009662348258155352,0.00932722963001977,247
15,VHHH,22.308901,113.915001,0.22045289974326904,38.94,0.07530774800868935,0.00444735606551361,0.0030450176235812362,104
16,RPLL,14.5086,121.019997,0.1933219250364492,29.5,0.036929761042722664,0.0017662929780609521,0.0012059851904555714,51
17,KSFO,37.61899948120117,-122.375,0.25194617113516465,47.67045454545455,0.12165097755249818,0.004738590575460332,0.010625058274129332,168
18,KPHX,33.43429946899414,-112.01200103759766,0.2338740829102794,37.90384615384615,0.14337436640115858,0.007881198984849042,0.011523951149379636,198
19,YCMH,-31.665000915527344,152.74200439453125,0.14314125424463936,0.0,0.001448225923244026,0.00042696123088047485,0.0,2
