,id,lat,lon,closeness_centrality,average_neighbor_degree,degree_centrality,pagerank,hits,degree
0,VHHH,22.308901,113.915001,0.1920364130876025,17.363636363636363,0.06880733944954129,0.009076271092186138,0.0020785946676726325,60
1,KIAH,29.98439979553223,-95.34140014648438,0.23820103928539058,27.764044943820224,0.19151376146788993,0.009015886500765681,0.016552903993462632,167
2,KSDF,38.1744,-85.736,0.21963678824796642,29.204301075268816,0.18922018348623854,0.006783965844507378,0.016805705030440387,165
3,KLAX,33.94250107,-118.4079971,0.23715972326665663,29.978494623655912,0.19036697247706424,0.007981822672323396,0.017958586344845304,166
4,EHAM,52.308601,4.76389,0.20686477291610184,24.807692307692307,0.058486238532110095,0.006519026363309737,0.0021842197025508797,51
5,EDDF,50.033333,8.570556,0.21919307756463718,22.818181818181817,0.08830275229357798,0.014513587315770663,0.002768812639843822,77
6,VIDP,28.5665,77.103104,0.14351927697684577,25.5,0.0045871559633027525,0.0010865032741807262,0.0001910212930904555,4
7,LOWW,48.110298156738004,16.569700241089002,0.14428267738629708,14.0,0.008027522935779817,0.0016870703800441194,0.00012741506979274995,7
8,SAEZ,-34.8222,-58.5358,0.15885881902561552,21.666666666666668,0.008027522935779817,0.0014903069558704594,0.000343141772537806,7
9,LFPO,48.7233333,2.3794444,0.0,4.333333333333333,0.0045871559633027525,0.0006304322219526284,8.474028613340486e-06,4
10,RPLL,14.5086,121.019997,0.15390152254538356,14.142857142857142,0.01261467889908257,0.0012649710711101281,0.00022550997225060824,11
11,SBKP,-23.0074005127,-47.1344985962,0.1615794093737832,18.142857142857142,0.016055045871559634,0.002653650481657813,0.0007284832064190481,14
12,KMIA,25.79319953918457,-80.29060363769531,0.22325220863064899,42.283018867924525,0.11238532110091744,0.00531271901733808,0.012884060715296809,98
13,YSSY,-33.94609832763672,151.177001953125,0.17304716649839777,10.4375,0.03555045871559633,0.005926407401404368,0.0005039213480514323,31
14,OTHH,25.273056,51.608056,0.19444547203314588,24.875,0.03555045871559633,0.005996374679060106,0.0011870714683096502,31
15,RCTP,25.0777,121.233002,0.1778697924499925,21.1,0.021788990825688075,0.0019972454601449568,0.0007098838528352047,19
16,KHHR,33.922798,-118.334999,0.17138364779874213,0.0,0.005733944954128441,0.0012030866114234938,0.0,5
17,PANC,61.174400329589844,-149.99600219726562,0.19514491617715002,42.57142857142857,0.04472477064220184,0.005329836160881331,0.00443323069945664,39
18,RKSI,37.46910095214844,126.45099639892578,0.19584941045937798,27.77777777777778,0.0389908256880734,0.003368472582459714,0.0021672632855827246,34
19,KCVG,39.0488014221,-84.6678009033,0.21721836515414497,38.40816326530612,0.10435779816513763,0.0041315544924021615,0.011654722863366556,91
20,MROC,9.993860244750977,-84.20880126953125,0.1780157069638973,72.33333333333333,0.008027522935779817,0.001106732252413467,0.001048711243366427,7
21,ZGGG,23.39240074157715,113.29900360107422,0.15593705293276108,0.0,0.0034403669724770644,0.0012728223831888538,0.0,3
22,KATL,33.6367,-84.428101,0.2457544131245649,22.73076923076923,0.2603211009174312,0.012801950662741647,0.02085286693157935,227
23,LTBA,40.976898,28.8146,0.1802335106220854,18.0,0.008027522935779817,0.001339378552331947,0.0001131884424692743,7
24,EGLL,51.4706,-0.461941,0.22746451445386878,23.73913043478261,0.10894495412844038,0.014924551861014705,0.004691421172631777,95
25,KSEA,47.449001,-122.308998,0.23085228381807532,31.394736842105264,0.16857798165137616,0.00814096041913518,0.015495487932620525,147
26,KDFW,32.896801,-97.038002,0.2376792407327391,23.5859375,0.2603211009174312,0.011741095330503439,0.020954602681938696,227
27,WSSS,1.35019,103.994003,0.1640220308306809,21.666666666666668,0.011467889908256881,0.0014495871687595023,0.0002784478220796591,10
28,RJTT,35.552299,139.779999,0.2009269877675841,12.61111111111111,0.04357798165137615,0.005306646535523114,0.000872024655807707,38
29,EPWA,52.1656990051,20.9671001434,0.16808764274902463,164.0,0.0022935779816513763,0.0005426989044480182,0.0004929111502076119,2
30,KORD,41.9786,-87.9048,0.253210206288204,18.103658536585368,0.3222477064220184,0.017541130141564287,0.021619600969112394,281
31,WMKK,2.745579957962,101.70999908446998,0.16590301742277586,15.25,0.016055045871559634,0.002277787415969054,0.0002591492276847393,14
32,LSZH,47.464699,8.54917,0.16966469647301863,23.6,0.013761467889908258,0.002700278156914044,0.00029521326938828046,12
33,VTBS,13.681099891662598,100.74700164794922,0.17514216851411687,15.294117647058824,0.03555045871559633,0.004489630648555431,0.000682158922845964,31
34,EBLG,50.63740158081055,5.443220138549805,0.18515456210664746,12.75,0.013761467889908258,0.002239084799920647,8.521849106620525e-05,12
35,RJBB,34.42729949951172,135.24400329589844,0.17728851861845657,14.555555555555555,0.0194954128440367,0.0021458271218351504,0.0005138961766321614,17
36,EFHK,60.317199707031,24.963300704956,0.16966469647301863,16.375,0.020642201834862386,0.005506888676722254,0.0003393886281527159,18
37,SKMA,4.7278,-74.2754,0.1649016641452345,0.0,0.0034403669724770644,0.0009322544988080926,0.0,3
38,TJIG,18.45680046081543,-66.09809875488281,0.17919169842195773,63.53333333333333,0.02408256880733945,0.000958393812110788,0.0048320758513492705,21
39,KPHX,33.43429946899414,-112.01200103759766,0.2180916048130561,30.172043010752688,0.18577981651376146,0.006645991132389369,0.019469108664777766,162
40,CYVR,49.193901061999995,-123.183998108,0.19271860283214104,35.588235294117645,0.03669724770642202,0.0024520543001412764,0.0036060904773548043,32
41,KSFO,37.61899948120117,-122.375,0.22987409617477841,32.289855072463766,0.14678899082568808,0.006638983432992721,0.013602042687318216,128
42,EDDK,50.865898132299996,7.1427397728,0.18159091781505507,27.583333333333332,0.02522935779816514,0.003100122876059139,0.0016693385450010246,22
43,K2R2,39.74810028,-86.47380066,0.18083428899082568,89.0,0.008027522935779817,0.0010385579812615428,0.00044973595254763267,7
44,KJFK,40.63980103,-73.77890015,0.2246388683115847,41.25806451612903,0.1364678899082569,0.007037377274002418,0.01386596075332506,119
45,KUTA,34.680999755859,-90.34670257568399,0.17986798679867988,0.0,0.0194954128440367,0.0016994131024492597,0.0,17
46,SBGR,-23.435556411743164,-46.47305679321289,0.18281478246755756,38.416666666666664,0.022935779816513763,0.0021607979621579764,0.00201834453990962,20
47,LEMD,40.471926,-3.56264,0.15816410115815657,39.285714285714285,0.013761467889908258,0.0015218488263514154,0.001296146177139867,12
48,KBWI,39.1754,-76.668297,0.21506555677798891,31.571428571428573,0.14220183486238533,0.005100733808269309,0.014143041182097471,124
49,KMDW,41.785999,-87.752403,0.19340565667467988,36.78846153846154,0.10894495412844038,0.00336307203423464,0.013302911026952923,95
50,NZAA,-37.0080986023,174.79200744599999,0.17500092482983132,27.0,0.013761467889908258,0.002275168945570848,0.0005895130979816627,12
51,LFPG,49.012798,2.55,0.19799374707024708,38.21052631578947,0.04243119266055046,0.00564000143649168,0.0027590945877312236,37
52,UUWW,55.591499328599994,37.2615013123,0.10600935358524222,1.6666666666666667,0.011467889908256881,0.001218833408165021,9.652908287974647e-07,10
53,UUEE,55.972599,37.4146,0.18296892646626545,18.615384615384617,0.027522935779816515,0.00315099762180481,0.0006742825865240357,24
54,KRIR,33.989700317382805,-117.41100311279295,0.1903930131004367,0.0,0.028669724770642203,0.0023752090200783293,0.0,25
55,KBOS,42.36429977,-71.00520325,0.23060695726779046,37.2,0.1548165137614679,0.011818265023495159,0.015289793256278944,135
56,KLAS,36.08010101,-115.1520004,0.21678436242656424,38.828125,0.13188073394495414,0.004098894303407268,0.015994967492075598,115
57,EBBR,50.9014015198,4.48443984985,0.1640220308306809,23.571428571428573,0.011467889908256881,0.0010716945597256107,0.0007591489566104708,10
58,KCLT,35.2140007019043,-80.94309997558594,0.17963671091803873,21.796610169491526,0.16743119266055045,0.003918458005983825,0.017624157159134412,146
59,MMTJ,32.541099548339844,-116.97000122070312,0.17084639498432602,0.0,0.0022935779816513763,0.0006061041597435925,0.0,2
60,KDCA,38.8521,-77.037697,0.21150209238693063,41.82142857142857,0.12155963302752294,0.004437039499965388,0.01339247551491757,106
61,KMMK,41.50870132446289,-72.82949829101562,0.18273260687342832,0.0,0.01261467889908257,0.001286805345675649,0.0,11
62,KEWR,40.69250106811523,-74.168701171875,0.22818206812722483,37.183098591549296,0.13990825688073394,0.005844550323236672,0.015001591901245627,122
63,LIRF,41.8002778,12.2388889,0.17033057047801478,12.4,0.021788990825688075,0.0036512483767078383,0.000355603907013371,19
64,OBBI,26.27079963684082,50.63359832763672,0.13143618824287756,33.0,0.005733944954128441,0.001183418646791701,3.09884045357762e-05,5
65,KSAN,32.7336006165,-117.190002441,0.21527891546526867,42.59649122807018,0.12041284403669725,0.004249384113109073,0.01478212577852539,105
66,KMHR,38.55390167,-121.2979965,0.15455922135968006,23.5,0.009174311926605505,0.0006240092457096089,0.0009315657604419414,8
67,EINN,52.702,-8.92482,0.13264128776833178,71.33333333333333,0.0045871559633027525,0.0010209847746976957,0.0008021417958328749,4
68,KIAD,38.94449997,-77.45580292,0.22325220863064899,38.98,0.11926605504587157,0.007467939577200414,0.011632639540612328,104
69,20II,39.58720016479492,-86.27559661865234,0.18706995412844035,40.4,0.027522935779816515,0.002432767906136607,0.0011091747585377368,24
70,UAAA,43.35210037231445,77.04049682617188,0.0,33.0,0.0011467889908256881,0.00045175026404165183,3.09884045357762e-05,1
71,KDEN,39.861698150635,-104.672996521,0.21232988922601842,26.87037037037037,0.17775229357798167,0.004665948850353283,0.020741862168998548,155
72,KOAK,37.721298,-122.221001,0.19220650734188735,41.60526315789474,0.07454128440366972,0.0022708310108637076,0.009948507901813826,65
73,KAUS,30.194499969482425,-97.6698989868164,0.20204948490595048,55.84848484848485,0.06651376146788991,0.0022196314367979595,0.010385970996261288,58
74,CYYZ,43.6772003174,-79.63059997559999,0.2180916048130561,40.6764705882353,0.07224770642201836,0.004492440220691759,0.008012471407523392,63
75,KSNA,33.67570114,-117.8679962,0.19271860283214104,72.58823529411765,0.040137614678899085,0.0018808273695299447,0.0059027556253418816,35
76,KFLL,26.072599,-80.152702,0.2140050757287878,43.25925925925926,0.10779816513761468,0.004948824997866342,0.014007915545276549,94
77,KDAL,32.847099,-96.851799,0.19584941045937798,35.69047619047619,0.09174311926605505,0.0027972269200232333,0.010527727362005138,80
78,KPDX,45.58869934,-122.5979996,0.21191518241112384,33.83673469387755,0.10665137614678899,0.005585720462202964,0.01032549601724455,93
79,EDDP,51.423889,12.236389,0.1682179432472797,19.444444444444443,0.016055045871559634,0.0016576268156555894,0.0008529656791423335,14
80,EGSS,51.8849983215,0.234999999404,0.16365094026319066,16.6,0.011467889908256881,0.0012411058969875946,0.00041006976138376517,10
81,07KY,38.08060073852539,-85.69329833984375,0.19691574118783195,21.0,0.03669724770642202,0.0032365463498536195,0.00010598727349945278,32
82,ZGSZ,22.639299392700195,113.81099700927734,0.14731917636727143,8.5,0.008027522935779817,0.001049726492694181,0.00013135950175163338,7
83,ELLX,49.6233333,6.204444400000002,0.13874753631009643,17.0,0.0034403669724770644,0.00068552055152595,3.2243050307668556e-05,3
84,88PA,40.539199829100006,-80.4131011963,0.1579338768478827,54.714285714285715,0.017201834862385322,0.0005953279478950098,0.004354307058589845,15
85,KBNA,36.1245002746582,-86.6781997680664,0.2086549488355681,41.416666666666664,0.10435779816513763,0.003958411942728154,0.01260633177542192,91
86,OMDW,24.896356,55.161389,0.15368353172024846,10.75,0.008027522935779817,0.0010905649655073416,7.378307781524644e-05,7
87,CYUL,45.4706001282,-73.7407989502,0.19944958344576363,44.75,0.03784403669724771,0.0032949909150078254,0.0031927512507001683,33
88,KBFI,47.52999877929688,-122.302001953125,0.16476928381852,42.666666666666664,0.01261467889908257,0.0007069565380894443,0.0016433744953920802,11
89,05IN,39.641998291015625,-86.50420379638672,0.1780157069638973,59.13333333333333,0.02981651376146789,0.0011832338407068842,0.0045743355315136635,26
90,KPHL,39.87189865112305,-75.24109649658203,0.2218825631789272,26.238636363636363,0.18577981651376146,0.007674050559255812,0.014967729747056027,162
91,SC08,35.050096999999994,-81.137299,0.2042609252319015,0.0,0.040137614678899085,0.00413892382869089,0.0,35
92,UNEE,55.27009963989258,86.1072006225586,0.1339513251783894,8.333333333333334,0.0045871559633027525,0.0006577976427042761,1.9890878013933447e-05,4
93,KHOU,29.64539909,-95.27890015,0.1864271020523976,40.05555555555556,0.06651376146788991,0.0018178625177788243,0.009139833416256338,58
94,LLBG,32.011398315429695,34.88669967651367,0.0,50.0,0.0034403669724770644,0.00045175026404165183,0.000628951553037461,3
95,2OA2,39.24810028076172,-83.91500091552734,0.17165354330708663,0.0,0.0034403669724770644,0.0006479518721234943,0.0,3
96,ULLI,59.80030059814453,30.26250076293945,0.0,2.5714285714285716,0.008027522935779817,0.00045175026404165183,4.812015893498653e-06,7
97,ULLP,59.685001,30.338301,0.08783239323126511,0.0,0.0022935779816513763,0.0006793465096513044,0.0,2
98,UUDD,55.40879821777344,37.90629959106445,0.14314059814577232,4.166666666666667,0.016055045871559634,0.0025500842378237028,2.675673127872083e-05,14
99,EGNX,52.8311004639,-1.32806003094,0.15770432179432473,43.0,0.009174311926605505,0.0010297032378951813,0.0008041801171000064,8
100,SKBO,4.70159,-74.1469,0.15489018328978646,72.0,0.005733944954128441,0.0008592681449795928,0.000946406522532684,5
101,OMDB,25.252799987800003,55.3643989563,0.1619411543201424,12.4,0.013761467889908258,0.002756330998354288,7.437453417799439e-05,12
102,1OA6,39.33620071411133,-84.0457992553711,0.14931506849315068,0.0,0.0011467889908256881,0.0005486971197407744,0.0,1
103,EIDW,53.421299,-6.27007,0.184524784684516,54.57142857142857,0.014908256880733946,0.001707673223806276,0.0014768714069500338,13
104,VCBI,7.180759906768799,79.88410186767578,0.1563408838537398,46.0,0.0022935779816513763,0.0007274358084520463,0.0001438122299286936,2
105,KTPA,27.975500106811523,-82.533203125,0.1707326095900793,41.34,0.06307339449541285,0.0007507437684563356,0.012430543660773646,55
106,34CO,39.716400146484375,-104.73200225830078,0.15575075482798975,0.0,0.0034403669724770644,0.004754112826406058,0.0,3
107,KSLC,40.78839874267578,-111.97799682617188,0.19357818625244497,41.303030303030305,0.06422018348623854,0.002200279930465641,0.008719264272202182,56
108,KRDU,35.877601623535156,-78.7874984741211,0.20394844623025454,61.92857142857143,0.06536697247706422,0.0026772861681290385,0.009198989036179238,57
109,OMSJ,25.32859992980957,55.5172004699707,0.1546693847391239,29.5,0.0045871559633027525,0.0010384180014851255,0.0001150729467497462,4
110,KCLE,41.411701202399996,-81.8498001099,0.202426442900178,54.3125,0.06422018348623854,0.0022259208503567344,0.009919468088861547,56
111,KCMH,39.998001,-82.891899,0.2011132036969331,56.241379310344826,0.06192660550458716,0.0022723967676931242,0.008818312156548396,54
112,KMCI,39.2976,-94.713898,0.2064711196850531,48.476190476190474,0.08830275229357798,0.0027615766005510186,0.012148575173857541,77
113,KSJC,37.362598,-121.929001,0.17963671091803873,38.96,0.051605504587155966,0.0018166981879023274,0.006655359970178895,45
114,KMSP,44.882,-93.221802,0.2221096691801339,28.802083333333332,0.19610091743119268,0.008042219691542112,0.018757941896229785,171
115,KFTG,39.784194,-104.537639,0.18825561312607944,0.0,0.01261467889908257,0.001318063437188904,6.435658027071985e-05,11
116,LPFR,37.014400482199996,-7.965909957889999,0.16184112843355605,0.0,0.0011467889908256881,0.0005378923596518559,0.0,1
117,KDTW,42.212398529052734,-83.35340118408203,0.18343292205324666,28.5974025974026,0.10550458715596331,0.0014925186435833806,0.014365824858130611,92
118,KPAE,47.90629959,-122.2819977,0.16692395906845447,25.0,0.020642201834862386,0.0010695952667562944,0.002071589720531885,18
119,KBOI,43.5644,-116.223,0.19444547203314588,61.611111111111114,0.04243119266055046,0.0017861148308360452,0.005773235541636844,37
120,KRSW,26.53619956970215,-81.75520324707031,0.1987189988910172,42.25,0.06651376146788991,0.002220712541445693,0.00786786917115944,58
121,KLGA,40.77719879,-73.87259674,0.20356580374201766,32.1875,0.09977064220183487,0.003300672569555826,0.009712577570835684,87
122,YPPH,-31.94029998779297,115.96700286865234,0.1291673492791612,12.0,0.005733944954128441,0.001495047866989494,1.377361062672504e-05,5
123,KORL,28.5455,-81.332901,0.18760757314974183,0.0,0.017201834862385322,0.0014158712646755328,0.0,15
124,KABQ,35.040199,-106.609001,0.19237690318172945,57.73684210526316,0.0389908256880734,0.0014424081078787533,0.005834575737368085,34
125,KX39,28.2213001251,-82.37449646,0.16515151515151516,0.0,0.006880733944954129,0.0009110349507060486,0.0,6
126,CYYC,51.113899231000005,-114.019996643,0.19271860283214104,42.0,0.04128440366972477,0.0020093941553798737,0.004333365473854071,36
